Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
trt-oak-tp,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trt-mah-tp,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
sut-oak-t,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
sut-cap-t,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
pfc-sbr-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
pbs-brn-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
nic-whi-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
lgt-bmk-t,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
kes-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
kes-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
hlt-cmk-tp,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
hlt-clw-tp,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
hlt-chr-tp,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
hlt-cbk-tp,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
hlc-cap-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
hlc-cap-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
het-brn-t,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
frp2b19,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
fas-cap-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
ews-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
ews-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
enp2b06,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
brp4b19,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
bklc103a,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,123.90,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,123.90,,true,,,active
bfs030-416,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,87.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,87.30,,true,,,active
bep3b06,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
avc-blk-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,129.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,129.60,,true,,,active
alp4b51,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
alp4b03,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
alp2b78,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
yake5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
yake5-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
yake3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
yake3-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
x777si737-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,765.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,765.40,,true,,,active
x776fl716-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,742.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,742.10,,true,,,active
v627el121-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,755.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,755.40,,true,,,active
v096br202-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,731.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,731.00,,true,,,active
v077la206-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,753.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,753.00,,true,,,active
v077fl201-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,840.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,840.50,,true,,,active
v077en206-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,723.90,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,723.90,,true,,,active
v077ce215-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,729.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,729.20,,true,,,active
v077ab264-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,673.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,673.30,,true,,,active
v076la015-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,689.90,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,689.90,,true,,,active
v076en206-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,660.90,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,660.90,,true,,,active
v076br202-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,740.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,740.50,,true,,,active
v076ba201-6,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,670.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,670.60,,true,,,active
trvn5-whi-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn5-whi-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn5-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn5-mah-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn5-mah-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn3-whi-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn3-whi-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn3-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn3-mah-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trvn3-mah-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trqu5-whi-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trqu5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trqu5-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trqu3-whi-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trqu3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trqu3-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trpb5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trpb5-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trpb3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trpb3-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trke5-whi-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trke5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trke5-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trke3-whi-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trke3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trke3-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trgr5-whi-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trgr5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trgr3-whi-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trgr3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trch5-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trch5-mah-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trch3-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trch3-mah-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trcf5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trcf5-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trcf3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trcf3-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trbu5-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trbu5-mah-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trbu3-mah-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
trbu3-mah-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suva5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suva5-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suva3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suva3-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
supo5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
supo5-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
supo3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
supo3-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
supf5-cap-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
supf5-cap-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
supf3-cap-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
supf3-cap-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suno5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suno5-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suno3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suno3-oak-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suni5-bmk-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suni3-bmk-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suly5-cap-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suly5-cap-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suly3-cap-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suly3-cap-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
sulg5-bmk-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
sulg3-bmk-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suhl5-cap-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suhl5-cap-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suhl5-cap-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suhl3-cap-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suhl3-cap-lc,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suhl3-cap-c,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
sugr5-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
sugr3-oak-w,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
sufr5-oak-20,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
sufr3-oak-20,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
suen5-oak-51,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,0.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,0.00,,true,,,active
